execution_order,graph_id,code_length,target_order_within_instance,target_r,run_order_within_target,initialisation_class,initialisation_id,restart_index,seed,kernel_config_sha256,proposal_budget,proposals_executed,swap_proposals,replacement_proposals,accepted_moves,stopping_reason,success,first_success_proposal,initial_violation_count,initial_total_excess,initial_maximum_excess,initial_maximum_distance_edge_count,initial_total_local_hamming,best_violation_count,best_total_excess,best_maximum_excess,best_maximum_distance_edge_count,best_total_local_hamming,final_violation_count,final_total_excess,final_maximum_excess,final_maximum_distance_edge_count,final_total_local_hamming,initial_state_sha256,best_state_sha256,final_state_sha256,checkpoint_sha256
40,primitive_q4_knn8,10,2,3,2,stage3_baseline,canonical_index_gray,1,3788520841507360739,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75015,224985,2252,proposal_budget_exhausted,False,,1362,2470,6,1,9564,131,143,3,1,6189,131,143,3,1,6189,37c0544f7a83318b11d6a3547d8ac614e12eec73c42c50c74fa21a440e3dddd3,6ac3388265d48429b1f6a034eb7085df800361eaa0bb0c2c00f25b87b54179ed,6ac3388265d48429b1f6a034eb7085df800361eaa0bb0c2c00f25b87b54179ed,2ea76747aa2ffbf30d0d9c745d2140a5a55d246565bf9eaf963c7690d2cf2ab5
40,primitive_q4_knn8,10,2,3,3,deterministic_random,deterministic_random_seed_9542643181433286749,0,9280273064224496317,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74747,225253,3499,proposal_budget_exhausted,False,,2259,5704,7,2,13733,135,155,3,3,6215,135,155,3,3,6215,bdcab50ac6d7af8e6c679f523833707838635e411ac6f605847beebec1dd0252,9963990e332d8a2fed7c5a44b19ad142681848b84452fd692cf3577b4755c54a,9963990e332d8a2fed7c5a44b19ad142681848b84452fd692cf3577b4755c54a,7b7c215053d6323febed854405f066e752c66493486c53127929d1fab138c485
40,primitive_q4_knn8,10,2,3,4,deterministic_random,deterministic_random_seed_1646273269834508108,1,8792903200744923203,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75126,224874,3350,proposal_budget_exhausted,False,,2279,5708,7,1,13751,121,131,3,1,6158,121,131,3,1,6158,1f51c809639cc438bb0fc2164b7dfdb9bb7e46a0b86daa43577247bc0d31592a,4cdb5ff79b0a97a94e29d00f927a56fcf1b8518cac0cb59d5c9b53f059c30c17,7e932fc80d9b7f09404df3f3ad2691c2a829ef763aff4be40dd198a941e7e0d0,28ab29e7afb5ed1f3114f2c05dbff9a4461c1e5dfa9f974f7ed31b493dccb068
40,primitive_q4_knn8,10,3,4,1,stage3_baseline,canonical_index_gray,0,14876450298403675881,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74662,225338,3177,proposal_budget_exhausted,False,,741,1108,5,1,9564,1,1,1,1,6260,1,1,1,1,6260,37c0544f7a83318b11d6a3547d8ac614e12eec73c42c50c74fa21a440e3dddd3,679d14d3ad757a4f9fff977ef325c71a135c7a54c6f219828bba4021f06f9f99,679d14d3ad757a4f9fff977ef325c71a135c7a54c6f219828bba4021f06f9f99,fb36326091c543568b16021a62ad37f4a84201564f1f6611aff1b7b887646d45
40,primitive_q4_knn8,10,3,4,2,stage3_baseline,canonical_index_gray,1,14996302159918951517,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,271293,67946,203347,3160,target_feasible,True,271293,741,1108,5,1,9564,0,0,0,340,6305,0,0,0,340,6305,37c0544f7a83318b11d6a3547d8ac614e12eec73c42c50c74fa21a440e3dddd3,90a2a2409ac7a114c32dc4d955ecb81b170753a228a39267594601e8f226c846,90a2a2409ac7a114c32dc4d955ecb81b170753a228a39267594601e8f226c846,e639722674ccf8e92a8a705f9915db1c8e1a9b3eeea9b529e72198db8002f596
40,primitive_q4_knn8,10,3,4,3,deterministic_random,deterministic_random_seed_9805645552917716594,0,11460563712070842248,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,239901,60287,179614,4024,target_feasible,True,239901,1716,3375,6,1,13663,0,0,0,426,6671,0,0,0,426,6671,ff915592486c0593e8e58e6630cbc38369e03fff4f0f36720903ba0ae13b7473,26de7e4b68a572d868bcd637e8f6ed30de745b39f2a745723e08596fb8d35997,26de7e4b68a572d868bcd637e8f6ed30de745b39f2a745723e08596fb8d35997,1b86fabb7383494586e72f62e36c7486182be5ed72b06e83710442ff86ec96b3
40,primitive_q4_knn8,10,3,4,4,deterministic_random,deterministic_random_seed_6214173096157674584,1,5414341145037783483,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,269302,67238,202064,4055,target_feasible,True,269302,1673,3307,6,3,13591,0,0,0,366,6447,0,0,0,366,6447,d2874a1a87fc521823b9311beccfa3a3126b4f7f4bbdbc99f950e32e358a1aca,426b219f05fdac3eeab3207244d6875231842669c8482376d2e29f3e26ac97b5,426b219f05fdac3eeab3207244d6875231842669c8482376d2e29f3e26ac97b5,0dac33708a326f25b1ea2d74d598db085ac58a9a3fc801a9559a509a972cad91
41,primitive_q4_knn8,11,1,2,1,stage3_baseline,canonical_index_gray,0,8827304404258279913,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75326,224674,4371,proposal_budget_exhausted,False,,2011,4481,7,1,9564,1024,1940,6,4,7023,1024,1940,6,4,7023,b32110d89b0d3f304b4cd737acaa42a278ca3b6ec90fc4e4634a2e4f325ca8e4,a4bc3098364cbb7e8d1568a853e746b14a06512fcc6303df098b6ccc206ed83d,a4bc3098364cbb7e8d1568a853e746b14a06512fcc6303df098b6ccc206ed83d,910bc7052e6b73a035c406698540e9ccfb81065934a3fe67b8eb1c3d8f360d98
41,primitive_q4_knn8,11,1,2,2,stage3_baseline,canonical_index_gray,1,9632067041694177374,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75082,224918,4175,proposal_budget_exhausted,False,,2011,4481,7,1,9564,992,1912,6,4,6996,992,1912,6,4,6996,b32110d89b0d3f304b4cd737acaa42a278ca3b6ec90fc4e4634a2e4f325ca8e4,a71429d7efca03353df0ce62bf11cffe96797689114ee9f9b624492ab3a976a8,20f3610167e05aa433ff16e4e33d63317a41547d27e0cb4d8b9bfac2bf6b193f,bd3e01170b75c244046a360e3209da4d7403e0728fb27bf381e423015055b876
41,primitive_q4_knn8,11,1,2,3,deterministic_random,deterministic_random_seed_1486138626673530913,0,16954073507805214424,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75088,224912,6769,proposal_budget_exhausted,False,,2648,9670,9,4,15126,1066,2304,8,1,7451,1066,2304,8,1,7451,d033a6e3475b56127e6c525e3b9722086444bd52793f8af09d9c4d5b57bef5fe,134ecbd01cacd922b9b9ad62c069157ca0fe466142850da35e521b7f2fb89569,134ecbd01cacd922b9b9ad62c069157ca0fe466142850da35e521b7f2fb89569,92a8219fafc200a39eef21a574ef1d2bb6db3a8368c0229ea13f3332a71da3e0
41,primitive_q4_knn8,11,1,2,4,deterministic_random,deterministic_random_seed_15612515298572452255,1,2051295160739202814,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74872,225128,6525,proposal_budget_exhausted,False,,2639,9675,9,1,15129,1026,2083,6,9,7240,1026,2083,6,9,7240,7c879eab6a5c2a8e7ed0206aca44ee2a423e744307a58f320f864a0ddbba6522,abe5ce55b7ef2f2e66cd341b377393800ac324928188f5dd6de52bbe6e92918e,5303d7cf94d5283fc4329f626750be63c8a29870df198d066fd4b2dfb4cdbfae,b16f58aeae853298253ad3043c4c50c5dc2256d2a1f549c1f4b89bcdd64742a7
41,primitive_q4_knn8,11,2,3,1,stage3_baseline,canonical_index_gray,0,8238670316299923903,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74894,225106,1894,proposal_budget_exhausted,False,,1362,2470,6,1,9564,298,389,3,18,6838,298,389,3,18,6838,b32110d89b0d3f304b4cd737acaa42a278ca3b6ec90fc4e4634a2e4f325ca8e4,a5e11e0d8ba892c874027c7462c158e10d6be8ff1f974ef9c21ea9ac31533464,a5e11e0d8ba892c874027c7462c158e10d6be8ff1f974ef9c21ea9ac31533464,28ab310dfe28867c4d1244cddb574058ea7413b4509fe645b2d5b7ec6359aed9
41,primitive_q4_knn8,11,2,3,2,stage3_baseline,canonical_index_gray,1,8394502383740468252,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75445,224555,1783,proposal_budget_exhausted,False,,1362,2470,6,1,9564,273,342,4,3,6716,273,342,4,3,6716,b32110d89b0d3f304b4cd737acaa42a278ca3b6ec90fc4e4634a2e4f325ca8e4,6231994b42c6efc9b16279b40e11b93207b14d35318efad1d762c26e10a550a2,6231994b42c6efc9b16279b40e11b93207b14d35318efad1d762c26e10a550a2,87c82fa8e77aee7b5888fe953298d28d5f84538e76251592a1c28730f9c90265
41,primitive_q4_knn8,11,2,3,3,deterministic_random,deterministic_random_seed_5058743014058873214,0,842001608229799104,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75471,224529,3540,proposal_budget_exhausted,False,,2413,6972,7,15,15094,315,396,3,8,6892,315,396,3,8,6892,b26d30cedd2d056b717103061de8d16c80ebabf6e10144b1045b2fe00c5721e3,6f347bda520420757871056d65abcce46847799253ea55b0cc146ede25cdd58f,6f347bda520420757871056d65abcce46847799253ea55b0cc146ede25cdd58f,daa8046d56d35f500f97356bf2a1301dc1564a00d48639cc0072e0382d025c0b
41,primitive_q4_knn8,11,2,3,4,deterministic_random,deterministic_random_seed_18368117511631328652,1,12337277453555401452,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74928,225072,3721,proposal_budget_exhausted,False,,2431,7051,8,1,15159,274,362,5,1,6720,274,362,5,1,6720,db3ffd4e1ec10fa72e801246e2e654710098703be974ac0346eada1682fef09e,dffde4162bb55c0917dc463dc3b8906e28c1f60c3acfe2c32f325ad1389a16a8,dffde4162bb55c0917dc463dc3b8906e28c1f60c3acfe2c32f325ad1389a16a8,7e8684dfefe138c00bd19cf06ac156ccca234b81abd28480062623133e08d6c8
41,primitive_q4_knn8,11,3,4,1,stage3_baseline,canonical_index_gray,0,8110899037189620726,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74743,225257,2129,proposal_budget_exhausted,False,,741,1108,5,1,9564,10,10,1,10,7045,10,10,1,10,7045,b32110d89b0d3f304b4cd737acaa42a278ca3b6ec90fc4e4634a2e4f325ca8e4,7c31dbb189a084fc966746ab842a9ca8d4ce34626b2eff4de0da3f8c77b709c6,7c31dbb189a084fc966746ab842a9ca8d4ce34626b2eff4de0da3f8c77b709c6,7923d7f0626f1eee001ba2c62e91aa805143e23d838078d918573b12d895df8e
41,primitive_q4_knn8,11,3,4,2,stage3_baseline,canonical_index_gray,1,11029143486569774217,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74933,225067,2050,proposal_budget_exhausted,False,,741,1108,5,1,9564,12,12,1,12,7202,12,12,1,12,7202,b32110d89b0d3f304b4cd737acaa42a278ca3b6ec90fc4e4634a2e4f325ca8e4,4c3562b167f2f4b7ebc0a7cade5d3d2107c9fed775327b01a6f4adf1426f21ec,4c3562b167f2f4b7ebc0a7cade5d3d2107c9fed775327b01a6f4adf1426f21ec,d554c9550d46c71bed61e811a1514573dc3dc230e8c9873ae3cec34116fce9be
41,primitive_q4_knn8,11,3,4,3,deterministic_random,deterministic_random_seed_16739090521491162664,0,1573750392445303112,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75225,224775,3473,proposal_budget_exhausted,False,,1995,4591,7,1,15153,3,3,1,3,7082,3,3,1,3,7082,cfe27797427729d3fe69faab609415d92dfeef8d132cb96383a1b90db42c3c41,af2e137d5884a0938cad2329509d528c214c4e6ae96686c15f392f137c39d394,14440aa943c9c0533e2fea70e362382891abcdeb3a1aa40d282ab3b173a49f6f,01c38036f3d87b367d078cdd4569250f039c9620afe02e5216abcb861e7097ed
41,primitive_q4_knn8,11,3,4,4,deterministic_random,deterministic_random_seed_5014559832553016052,1,12562109966798272768,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75383,224617,3512,proposal_budget_exhausted,False,,1987,4597,6,18,15122,5,5,1,5,6942,5,5,1,5,6942,e2ed96d4fdd766bc4215855d186349281988e1d5ac97debdd0116b871ff73a0c,10d888498be64fd76ac71df9ec1a76a2660c8c6f77788a46d0d54193ef070639,43243936504eb1a8274a474fc12c2c2a4f29561304122116585e318a0323bad7,d26e37d56c49d2cbdb7bfb61c0a6c22d9cfc62ae8b7bb966e624300221d05eca
41,primitive_q4_knn8,11,4,5,1,stage3_baseline,canonical_index_gray,0,3578209885683592216,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,214340,53530,160810,4044,target_feasible,True,214340,289,367,4,1,9564,0,0,0,159,7551,0,0,0,159,7551,b32110d89b0d3f304b4cd737acaa42a278ca3b6ec90fc4e4634a2e4f325ca8e4,29b4f5745fcffaeea4a349ffa6a66b09d50eaa64a582b683132db9fce93190bc,29b4f5745fcffaeea4a349ffa6a66b09d50eaa64a582b683132db9fce93190bc,66dcec31911380b2266d66ddfe6ca3fdf4a190e047c6841b8ea08d4d86d19b89
41,primitive_q4_knn8,11,4,5,2,stage3_baseline,canonical_index_gray,1,4603871732529626332,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,191512,48072,143440,3837,target_feasible,True,191512,289,367,4,1,9564,0,0,0,205,7860,0,0,0,205,7860,b32110d89b0d3f304b4cd737acaa42a278ca3b6ec90fc4e4634a2e4f325ca8e4,fabf3b5a0f9786da601330ee2186ac48d58c1231ea7dff646b2c3bcfe3f5048a,fabf3b5a0f9786da601330ee2186ac48d58c1231ea7dff646b2c3bcfe3f5048a,e3b53c8896a3a885667cac438b1cc53e824d835ec8fdd7aac217ab041bd0d844
41,primitive_q4_knn8,11,4,5,3,deterministic_random,deterministic_random_seed_11805531623883745479,0,955234370802877216,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,206425,51805,154620,5122,target_feasible,True,206425,1351,2507,5,14,15067,0,0,0,237,7971,0,0,0,237,7971,3b98567a2eb0d88529ba0225fbac00fdfa905c7f91f666e4a10a2b9763a76494,ec92ea94b224f06f3bebc0de8f0150d0102425f0babafb82b6575c31f2e37141,ec92ea94b224f06f3bebc0de8f0150d0102425f0babafb82b6575c31f2e37141,01b41f0c2da56be713bf8dd02a8b76f60a0c1917692ac40b93a976f7a3364d2f
41,primitive_q4_knn8,11,4,5,4,deterministic_random,deterministic_random_seed_229867780173214656,1,17924882577377337114,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,196838,49357,147481,5211,target_feasible,True,196838,1347,2533,6,3,15057,0,0,0,217,7797,0,0,0,217,7797,4f17ff08698d12065a36aa2e034139cff15c18d2d49a582f4f56e4f7222932a8,994b5392016a22bac822aa4192a4752d2946ec250f384a72faefe4224771be3d,994b5392016a22bac822aa4192a4752d2946ec250f384a72faefe4224771be3d,5cc16a5a4d9384a55a2faf1baadd150cdc55eddad856b73a0d6de70a450f863d
42,primitive_q4_knn8,12,1,2,1,stage3_baseline,cartesian_coordinate_gray,0,6793416767039593700,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75245,224755,635,proposal_budget_exhausted,False,,972,1872,6,6,6408,697,936,4,3,5552,697,936,4,3,5552,5927e1694304f078a9040c212788093b9fdcb69f40d7d68d6a9bb53a493eb099,45c3afbf5fbb9b2785a6a39b6c8b9246760c5959304d6531bf59c2ea25359af1,56f95396c540a3e3bc225a0daf1de66eb70c43690d230f1e1efcb4e07fa096b6,7e7c30ac1c825bbc5cf3011b168711407de15109c04000e48b8003e353735b4d
42,primitive_q4_knn8,12,1,2,2,stage3_baseline,cartesian_coordinate_gray,1,9981628230602561749,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74749,225251,637,proposal_budget_exhausted,False,,972,1872,6,6,6408,718,988,4,6,5596,718,988,4,6,5596,5927e1694304f078a9040c212788093b9fdcb69f40d7d68d6a9bb53a493eb099,d11d1ee07b2d297d8b534ae982197821956acb2970960ce12f5a29a5ebd3e5a1,d11d1ee07b2d297d8b534ae982197821956acb2970960ce12f5a29a5ebd3e5a1,33bee6b13522cf7d032d708c68b0163ccfafcd6d7d061f5ec38d9554e62fe340
42,primitive_q4_knn8,12,1,2,3,deterministic_random,deterministic_random_seed_14783137236947584733,0,13840159297759955049,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75114,224886,9791,proposal_budget_exhausted,False,,2682,11071,9,6,16534,1310,3306,8,1,8488,1310,3306,8,1,8488,034ecc48098129fb0a9f094d488be1fb893b76b4ffc867863bb47c5de30a09dd,0be961f6f0a5a5febec31c97134d0b8de8a084a9c1cbd775799466678ddf69c7,0be961f6f0a5a5febec31c97134d0b8de8a084a9c1cbd775799466678ddf69c7,a6d9ccbd6d7e85c3f927279578e24c118ccf02e7a3f68ad6891652d1831ac4ce
42,primitive_q4_knn8,12,1,2,4,deterministic_random,deterministic_random_seed_14651502462945650613,1,12996345037466040659,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75191,224809,9522,proposal_budget_exhausted,False,,2684,10870,10,1,16336,1269,3214,8,1,8366,1269,3214,8,1,8366,be20fa0ab23fb256eccc14682c4fd716dfb903bc49b79dbfed904c25611ca9e6,ea002acb91744b84e17e7ef74bb07ff40fa69df09c2d82371db9e5cac4cd8a8f,ea002acb91744b84e17e7ef74bb07ff40fa69df09c2d82371db9e5cac4cd8a8f,37f81d8aaee11ed579dc0f2b45cc2450051b37a9db7ab3244504dc860cd31799
42,primitive_q4_knn8,12,2,3,1,stage3_baseline,cartesian_coordinate_gray,0,10339285704439609285,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74838,225162,627,proposal_budget_exhausted,False,,522,900,5,6,6408,152,174,3,2,5987,152,174,3,2,5987,5927e1694304f078a9040c212788093b9fdcb69f40d7d68d6a9bb53a493eb099,b5baee6dc20d5be3c0966fd9109011c19406f9b9b77895ef29b3a17c27b05fe2,b5baee6dc20d5be3c0966fd9109011c19406f9b9b77895ef29b3a17c27b05fe2,7ed0c4445c857837c0b57f1fa307f6df9769062af032e17c84cd653ff4d62630
42,primitive_q4_knn8,12,2,3,2,stage3_baseline,cartesian_coordinate_gray,1,10868170640271440608,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75118,224882,627,proposal_budget_exhausted,False,,522,900,5,6,6408,155,170,3,1,6061,155,170,3,1,6061,5927e1694304f078a9040c212788093b9fdcb69f40d7d68d6a9bb53a493eb099,f3ca342f5258e6456f9e4ea21d7c8d6597fa207ec348348ca60da2ebb1b119b7,cc3d819c43377c2ab783e191b50f115cfd980c59a35ec2679d513c292a3f45ce,479d1b38cd48090dff7fc7464eafb68da1c1188a08c8802e3deda6872a44d221
42,primitive_q4_knn8,12,2,3,3,deterministic_random,deterministic_random_seed_8665592198869394990,0,14317436158067610751,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75020,224980,4122,proposal_budget_exhausted,False,,2535,8346,8,13,16487,489,731,5,2,7561,489,731,5,2,7561,5f5fb7117c40abe78262264ef0a4755533a0483672fd2fdc320e9867276e3662,9e6a8fa386898aca3d8712a451a5010f043139a4d79ddb062bf16d48e8b7d0a6,f5490441c34ed2f3550914c30bc60a0ace784e05e1593122d8b6a7eab4efd322,ea3e0ec3090e1e182c5fe3d0f798c0a8cfba61b0552420426df64abb80297d19
42,primitive_q4_knn8,12,2,3,4,deterministic_random,deterministic_random_seed_12391338866625676938,1,6004494952858141181,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75484,224516,4466,proposal_budget_exhausted,False,,2521,8184,9,1,16325,551,856,6,1,7701,551,856,6,1,7701,b9f80d85b2838c36a7eee4da6f906cd30515da115e8aa0fd33fd4cb776d68465,191d5c4a5500a4c9a7b656069bc5d0857538b4a25150455c19ab243b000b577e,191d5c4a5500a4c9a7b656069bc5d0857538b4a25150455c19ab243b000b577e,7f090e134a44a18592c45a24a3b80cfcd467cc155c81f3c084e51d691d3b6a09
42,primitive_q4_knn8,12,3,4,1,stage3_baseline,cartesian_coordinate_gray,0,369333073837351919,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75273,224727,1084,proposal_budget_exhausted,False,,264,378,4,6,6408,5,5,1,5,6715,5,5,1,5,6715,5927e1694304f078a9040c212788093b9fdcb69f40d7d68d6a9bb53a493eb099,041cc9cde6eabbd78562dbfbf718282953bbc601dfe9fcbc463c8ae964f0a33d,70144ee5b7a9668ab86b5831290ef2079dc189149792b2e54200158a7be9b376,2281b8bf007f75cd2a4d4402b3a37506ee0c0fbb96a0dbb76b7bf7904014f889
42,primitive_q4_knn8,12,3,4,2,stage3_baseline,cartesian_coordinate_gray,1,5471209190757394859,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74651,225349,1179,proposal_budget_exhausted,False,,264,378,4,6,6408,7,7,1,7,6716,7,7,1,7,6716,5927e1694304f078a9040c212788093b9fdcb69f40d7d68d6a9bb53a493eb099,b174ccfdd7773b85badfc02fc7f4cc5742358639328e2866c800c44c4f385537,1fb7310493bbf2e2612fbacba1c60f7b60b03f6618cdc2d401bf153a4af718c3,8d32155ef5c2f2d3e622ec9c3966f99a42d60497c58feb9cb6a51ba8e66e1dc0
42,primitive_q4_knn8,12,3,4,3,deterministic_random,deterministic_random_seed_5156754932879480619,0,6994539675658785280,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75035,224965,3378,proposal_budget_exhausted,False,,2204,5721,8,1,16391,45,55,2,10,7969,45,55,2,10,7969,c972a5f5bab29412924298f8244abcf926fc9cf460dfa9085b1c3ef78b641e8f,1f9c4ee1be2481427f63a6e341e895ff5559f75d22090f6411281d3bfa7ff37b,1f9c4ee1be2481427f63a6e341e895ff5559f75d22090f6411281d3bfa7ff37b,96916e388b41fdc6850e872a2147219413e3079b4823cbe4942d373b3981cdd8
42,primitive_q4_knn8,12,3,4,4,deterministic_random,deterministic_random_seed_18218572024506735377,1,3839153605969570033,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75175,224825,3389,proposal_budget_exhausted,False,,2226,5663,7,1,16370,37,41,2,4,7854,37,41,2,4,7854,490cf1303735ce33291fde93864255a744d27018fdcde6e91b183e3e85385fd9,c4d67a972d5972547c29f415a52e4296b264dadbbb0516ab35f452b605f23423,c4d67a972d5972547c29f415a52e4296b264dadbbb0516ab35f452b605f23423,dc768b5e2e69bf475d20cc5b4976953a4cac653326bd18fe0bea99deaf9ec90c
42,primitive_q4_knn8,12,4,5,1,stage3_baseline,cartesian_coordinate_gray,0,826134810020149450,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,232362,57824,174538,2647,target_feasible,True,232362,84,114,3,6,6408,0,0,0,231,7823,0,0,0,231,7823,5927e1694304f078a9040c212788093b9fdcb69f40d7d68d6a9bb53a493eb099,1ba82b9274f7370b41fddf589f98f9f25c6dadfc7ce99d6cce185c39ecf99cc5,1ba82b9274f7370b41fddf589f98f9f25c6dadfc7ce99d6cce185c39ecf99cc5,2b6046c5e38c233bb6a6f5ab42a40cd28c37d9b12d2e3b5d47d54407e3223a23
42,primitive_q4_knn8,12,4,5,2,stage3_baseline,cartesian_coordinate_gray,1,9509181904947562137,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,238201,59478,178723,2810,target_feasible,True,238201,84,114,3,6,6408,0,0,0,210,7783,0,0,0,210,7783,5927e1694304f078a9040c212788093b9fdcb69f40d7d68d6a9bb53a493eb099,f09fb8fcdeaae7e4570dbe2cfae96d0b3d96d7d51a04804156bd5e9d92042f85,f09fb8fcdeaae7e4570dbe2cfae96d0b3d96d7d51a04804156bd5e9d92042f85,fdcd666a62ce309002875f23d7a6d7297bca724c87d168066eda009ffd01435c
42,primitive_q4_knn8,12,4,5,3,deterministic_random,deterministic_random_seed_12377628636369191977,0,9406400349334525714,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75335,224665,4225,proposal_budget_exhausted,False,,1714,3709,7,2,16631,1,1,1,1,7825,1,1,1,1,7825,cb2cf478687f58c1debd5cd29200547810f96a8d9b1ae4cb7eb87607ecff4ef1,55c4a47a1f5efa5774e8cb83d9ae08d4a67a1d35977e7d6692d29ed03945f364,55c4a47a1f5efa5774e8cb83d9ae08d4a67a1d35977e7d6692d29ed03945f364,a98141a794ec744da4f81dbe4384a8964572356d6ac824cce3b0b6a45f57b1c4
42,primitive_q4_knn8,12,4,5,4,deterministic_random,deterministic_random_seed_16884913179770522674,1,12190641948066191856,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,243378,60757,182621,4113,target_feasible,True,243378,1655,3459,7,1,16330,0,0,0,267,8140,0,0,0,267,8140,f465ab5cb85fca3c9e6e8555320ef09c4a2b0430111f3d0626b07d21de438ab4,1fe3186c254ddc41eede5d6b0f14a493e1016bdc337ba2d721f5ea0d14adab94,1fe3186c254ddc41eede5d6b0f14a493e1016bdc337ba2d721f5ea0d14adab94,abd8e573a6632d8111f9ab6b5416fb2ca2ed4d882fb5845d08ed0cefdefbe9d3
43,primitive_q4_knn8,14,1,2,1,stage3_baseline,cartesian_coordinate_gray,0,8335278336125476806,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75099,224901,611,proposal_budget_exhausted,False,,972,1872,6,6,6408,825,1229,5,3,5923,825,1229,5,3,5923,fdc7ac4e2b464b211e5793109c97bb6b8ca885203bd1dcfebda42d5d2cb2e765,15716d0741b11b5416597c2fb108ecc945ba3c96867ccbe46ff5dff58170b6f8,15716d0741b11b5416597c2fb108ecc945ba3c96867ccbe46ff5dff58170b6f8,0011b2c33b293a544eecdcf19880b0f141cdf4611fa4b871036c76badbd80695
43,primitive_q4_knn8,14,1,2,2,stage3_baseline,cartesian_coordinate_gray,1,7985562728915252605,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75380,224620,699,proposal_budget_exhausted,False,,972,1872,6,6,6408,809,1214,4,19,5894,809,1214,4,19,5894,fdc7ac4e2b464b211e5793109c97bb6b8ca885203bd1dcfebda42d5d2cb2e765,f9cdb5efdc6749470f0558bdc1a2fe984a7a5870b3dbdbd6a8fecdfabd8edd37,f9cdb5efdc6749470f0558bdc1a2fe984a7a5870b3dbdbd6a8fecdfabd8edd37,1ad2ae7170ae11e9cd952b366dbc41ece4ab470f292248a089c9082cba995ddc
